content,emoji,comment,current,time,comments_size
['Em cần tìm tài liệu của mấy môn này ạ'],"['Tất cả, 5', 'Thích, 4', 'Yêu thích, 1']","['Mình còn ktvm nha', 'Nhật Lê hok bà', 'Hoàng Ngân dô duyên quá bà', 'mua k kìa t ship cho', 'Hoàng Ngân con ni ồn', 'Hoàng Ngân thế chị Ngân ship dùm với', 'Nhật Lê vậy b giữ học đi', 'Trà Giangg đi bộ đội vẫn đc xài đth cmt như z sao!!!!', 'để tui để tui!', 'Hoàng Ngân iu', 'Mk còn luật kinh doanh nha', 'Nguyễn Thị Hằng ib em với ạ', 'Mình còn nè\nIb nha', 'Võ Thị Kim Ngân bạn pass cho mình đii', 'Hồ Thị Thanh Hương chị này free luon', 'Tui có ktvm']",697580,"Thứ Ba, 20 Tháng 2, 2024 lúc 14:05",16
"['Mình có một số tài liệu cần pass ạ:\n - Giáo trình vi mô\n - Giáo trình, slide vĩ mô\n - Giáo trình, bài tập kèm bài giải Toán ứng dụng\n - Các tài liệu tổng hợp ôn tập thi học kì Vĩ mô, Marketing cb, Vi mô\n  Slide Tin học ứng dụng trong quản lí mình tặng nhé.']","['Thích, 1']",[],698819,"Thứ Ba, 20 Tháng 2, 2024 lúc 14:05"
"['Em cần mua giáo trình , silde , bài ôn tập các tài liệu liên quan môn QUẢN TRỊ HỌC ạ']","['Tất cả, 2', 'Thích, 1', 'Yêu thích, 1']","['slide mình có pass của cô Bích Thủy, giáo trình thì còn cuốn Kỷ nguyên (cuốn dày trục á), còn bài ôn thì hơi tùy duyên tại mình k biết ở đâu nựa', 'Ib ạ', 'Sách+ slide', 'Mình có gtrinh+slide+file ôn tập', 'Ai có gt = tiếng anh k ạ', 'mình có sách, slide nha', 'Phạm Hoàng Duyên bạn bán được chưa ạ', 'Mình có giáo trình in thẳng như sách gốc+đề thi+đề trắc nghiệm nha', 'Tố Nga', 'sách 834 trang 35k tặng kèm slide', 'Mik có gt+ slide+tặng free full file trắc nghiệm các chương nha']",699149,"Thứ Ba, 20 Tháng 2, 2024 lúc 14:05",11
['em cần tìm mua sách Life (Eng1) chưa cào mã'],[],[],699634,"Thứ Ba, 20 Tháng 2, 2024 lúc 14:05"
['Có ac nào pass sách kỷ nguyên mới của quản trị học ko ạ'],"['Thích, 1']","['có đây ạ, sách mới + chưa đụng gì nhiều hết ó', 'Sách + slide', 'Ib ạ', 'Ib ạ', 'ib ạ', 'mình có sách + slide', 'ib ạ', 'Pass rẻ kỉ nguyên mới của quản trị 834trang 35k, hùi nớ mik in 75k. Tặng kèm file slide luôn nhaa']",700154,"Thứ Ba, 20 Tháng 2, 2024 lúc 14:05",8
['Cần tìm vở ghi môn marketing căn bản cô Phú Quyến ạ'],[],[],700604,"Thứ Ba, 20 Tháng 2, 2024 lúc 14:05"
['Cần giáo trình vi mô tiếng anh ạ. Báo giá luôn giúp em'],[],[],701124,"Thứ Ba, 20 Tháng 2, 2024 lúc 14:05"
['Em cần tìm tài liệu sau:\nLuật kinh doanh - cô Hằng\nThương mại điện tử - Trần Xuân Quỳnh\nCNXH - thầy Cử\nAc nào có cmt phía dưới e sẽ chủ động ib ạ'],[],[],701644,"Thứ Ba, 20 Tháng 2, 2024 lúc 14:05"
['Dạ cho em hỏi môn thương mại điện tử và nhập môn kinh doanh thi theo hình thức nào ạ'],[],[],701925,"Thứ Ba, 20 Tháng 2, 2024 lúc 14:05"
"['Góc pass sách\nKinh tế vi mô + các bài điều kiện cần, các đề ôn( 15k )\nMar căn bản (30k)\nToán ứng dụng ( 15k )\nToán cao cấp ( 15k)\nPháp luật đại cương ( 15k )']",[],[],702147,"Thứ Ba, 20 Tháng 2, 2024 lúc 11:33"
['Em cần tìm giáo trình những môn này: \nLuật kinh doanh \nMarketing căn bản\nNhập môn kinh doanh \nThương mại điện tử \nTriết'],"['Thích, 1']","['Mình có marketing căn bản', 'Mình có mar căn bản nha', 'Nguyễn Huyền bnhiu v ạ', 'mình có triết + tlieu ôn', 'Huỳnh Thị Khánh Vy còn khum b ơi', 'Tớ có full nè cậu', 'Mìnhcó triết nha', 'Giang Nguyễn pass bn ạ', 'Ngoc Ngoc mình pass r bạn', 'Mình có lkd nha', 'Lê Ngọc Trâm ib ạ', 'ib ạ']",702698,"Thứ Ba, 20 Tháng 2, 2024 lúc 13:11",12
['Mình pass \ngiáo trình toán ứng dụng trong kte 20k (tặng sl + đề  đi kèm)\nGiáo trình lsđ 30k'],[],[],703255,"Thứ Ba, 20 Tháng 2, 2024 lúc 13:07"
['Em cần tìm mua lại giáo trình và slide những môn sau ạ\nGiao tiếp trong kinh doanh gv Hoàng Lê Sao Mai\nLuật kinh doanh gv Trần Thị Sáu\nMarketing căn bản gv Phan Thị Phú Quyến\nQuản trị học gv Nguyễn Bảo Phương'],"['Tất cả, 2', 'Thích, 1', 'Yêu thích, 1']","['Mình có mkt căn bản', 'Dương Thị Viển còn k ạ', 'Ké', '.', 'Mình còn gt qth + mar', 'khum bán cho em nha', 'Yen Nhi m có t cx ko mua', '.', 'Mình có qth ạ', 'Mình có mar, qth, lkd ạ', 'Phuong Thao còn k ạ', 'Ngọc Khánh hết rùi ạ', 'mình có qth của thầy Nguyễn Bảo Phương', 'Tố Nga']",703497,"Thứ Ba, 20 Tháng 2, 2024 lúc 13:07",14
['cho mình hỏi muốn đăng kí thẻ từ phải làm thế nào ạa'],"['Thích, 1']",[],704053,"Thứ Ba, 20 Tháng 2, 2024 lúc 13:07"
['Em cần tìm giáo trình + tl các môn sau ạ: \n- Luật Kinh Doanh\n- Giao tiếp trong Kinh Doanh\n- Nhập môn Kinh Doanh\n- Tin học Ud'],"['Thích, 1']",['Ké ạ'],704615,"Thứ Ba, 20 Tháng 2, 2024 lúc 12:29",1
"['Em cần tìm giáo trình, slide, tài liệu ôn thi của giao tiếp trong kinh doanh ạ']",[],[],705003,"Thứ Ba, 20 Tháng 2, 2024 lúc 12:29"
['Em cần mua những môn này ạ'],[],[],705225,"Thứ Ba, 20 Tháng 2, 2024 lúc 11:34"
['Cần tìm tài liệu những môn này ạ'],[],[],706458,"Thứ Ba, 20 Tháng 2, 2024 lúc 11:34"
['Mình cần tài liệu slide giáo trình HTTTQL cô Thanh Vân. B nào có cmt mình chủ động ib nha'],[],[],707409,"Thứ Ba, 20 Tháng 2, 2024 lúc 11:34"
['E mua slide và sách ạ'],[],[],707630,"Thứ Ba, 20 Tháng 2, 2024 lúc 11:34"
['có ac nào có giáo trình + tlieu ôn môn giáo trình trong giao tiếp tiếng anh ko ạ '],[],[],708864,"Thứ Ba, 20 Tháng 2, 2024 lúc 11:34"
['Ac nào pass cuốn ni ko ạ'],[],[],709086,"Thứ Ba, 20 Tháng 2, 2024 lúc 11:33"
['Cho em hỏi điểm như vậy có nhảy nữa không ạ? Mn cho em biết điểm như này là thế nào ạ?'],"['Thích, 3']","['điểm nhảy là kiểu nó đang 2.26 xog mai giựt tung lên 3. á (kiểu nhảy lên 1 số khác số cũ), bây giờ thì mình cũng k biết còn nhảy k nữa vì có nhiều bạn mình hỏi thì điểm ngừng nhảy từ Tết tới giờ á.']",710288,"Thứ Ba, 20 Tháng 2, 2024 lúc 11:33",1
['cos ai pass slide và bài tập hoặc đề cương của mấy môn ni k ạ. quản trị học slide cả TA và tiếng việt ạ'],[],[],710982,"Thứ Ba, 20 Tháng 2, 2024 lúc 11:33"
['Em cần tl luật kd của cô Trần Thị Sáu'],"['Thích, 1']",['....'],711782,"Thứ Ba, 20 Tháng 2, 2024 lúc 11:33",1
['e cần tìm cuốn Kỷ nguyên mới của quản trị ạ'],"['Thích, 3']","['Mik có b nha', 'Mk cs nha bạn', 'Mình có nha pass 10k', 'Mình có ạ', 'Mình có nha', 'Nguyễn Huyền có thêm slide hem bà', 'Cẩm Tú huỳn có slide nha nhma hơi cũ xí =))))', 'Ib ạ\nCó take note đầy đủ', 'Lệ Ngô còn ko ấ', 'Mình có ạ', 'mình có nhaa, có thêm slide + đề cương ôn trắc nghiệm 2 cuốn nhaa', 'Lê Thị Thùy Trâm láo', 'Trần Nhật Sinh A+ qth thích nói chi nói', 'Lê Thị Thùy Trâm ai đồn ác zị', 'Thùy Ngân mình pass rùi ạ', 'Mình có ạ', 'Cẩm Tú nè gái, Huyền Trang bán cho bạn t này haha', 'Mai Yến Nhi mua là bán liền￼', 'Mình có ạ', 'Có sách + slide luôn ạ', 'Mình có nha', '25k ạ']",712100,"Thứ Ba, 20 Tháng 2, 2024 lúc 11:33",22
['Mình cần mua những giáo trình+slide ở dưới ai có ib mình nha'],"['Thích, 1']","['Tớ có marketing giáo trình +slide cô thảo', 'Còn kinh tế vi mô kèm 1 đống tl ôn :)) 15k slide +5k', 'Thư Lê passd cho mìn với ạ', 'Mình coa luật kd nha', 'Như Ngọc còn ko ạ', 'mình có giáo trình + slide và bài tập của thầy Long', 'Mình có mar+ slide cô Thảo', 'Có giáo trình marketing căn bản', 'Mình có ktvm + mar cb ạ', 'Mình có vi mô', 'mình còn slide cô Thảo + sllide thầy Long ạ', 'Mình có kinh tế vi mô 30k tặng bạn slide của cô uyên phương + đề các năm + cuốn kinh tế vi mô mini gồm tóm tắt lí thuyết và bài tập có giải, marketing 40k tặng slide+ tài liệu chép tay hệ hoa hòe của mình', 'mình có ktvi mô giáo trình + tài liệu ôn 15k ạ', 'Mik hiện có sách giáo trình mảketing căn bản còn rất mới tiếng việt vì mik hc bằng ta.nh, cần pass rẻ, ạ']",712928,"Thứ Ba, 20 Tháng 2, 2024 lúc 09:29",14
['E cần tìm tài liệu những môn này \nAc nào có muốn pass thì chấm ở dưới e sẽ chủ động ib ạ\nE cảm ơn'],[],[],714167,"Thứ Ba, 20 Tháng 2, 2024 lúc 09:23"
"['E cần tìm giáo trình và tài liệu học, ôn thi những môn này ạ\nCó ai pass thì ""."" e ib ạ.']",[],[],715409,"Thứ Ba, 20 Tháng 2, 2024 lúc 09:19"
"['Em cần tài liệu, giáo trình, slide các môn này, a/c có pass em với ạ\n  1. Hệ thống thông tin quản lý - cô Thanh Vân\n  2. Chủ nghĩa khoa học xã hội - Thầy Cử']",[],[],716404,"Thứ Ba, 20 Tháng 2, 2024 lúc 09:19"
"['AC nào còn pass tài liệu, bài tập toán cho khdl 1 k ạ']",[],[],716645,"Thứ Ba, 20 Tháng 2, 2024 lúc 09:19"
['Có ac nào có slide luật kd của cô Hằng k ạ'],"['Thích, 1']",['.'],716884,"Thứ Ba, 20 Tháng 2, 2024 lúc 09:03",1
"['Em cần tìm giáo trình của môn luật kinh doanh ạ, có thêm tài liệu liên quan càng tốt ạ.']",[],[],717715,"Thứ Ba, 20 Tháng 2, 2024 lúc 09:01"
"['Em cần tìm những cuốn sách này, của các gv này lun thì tốt ạ!! Ac nào có cmt e với hoặc thả tim e vào ib cho ạ ']",[],[],717936,"Thứ Ba, 20 Tháng 2, 2024 lúc 08:52"
['em cần mua giáo trình + tlieu ôn các môn này ạ'],[],[],719078,"Thứ Ba, 20 Tháng 2, 2024 lúc 08:41"
"['Có ai pass những sách và tài liệu mấy môn này k ạ, cho em mua vs ạ']",[],[],720248,"Thứ Ba, 20 Tháng 2, 2024 lúc 08:32"
"['Mn tính giùm em điểm đã nhay bao nhiêu lần với ạ \nĐiểm trung bình tích lũy của em là 3.09 , 17 tín ( 1 môn 2 tín) , và nhảy từ 0,35 ạ']","['Tất cả, 6', 'Thích, 5', 'Yêu thích, 1']","['này nó nhảy hơi nhiều r á bồ ưi, thường tui tính là nhảy 1 môn thì lấy nhảy sau - nhảy đầu nhân số tín rồi án chừng chia 2 chia 3 gì hui, này nhảy mấy môn 1 lần luôn ùi ý\nmình đoán có khi bồ nhảy cỡ 4-5 rùi đó.', 'Kimis Meo Meo mình cảm ơn ạ']",721332,"Thứ Ba, 20 Tháng 2, 2024 lúc 08:20",2
['Cần tìm giáo trình GIAO TIẾP TRONG KINH DOANH ạ'],[],[],721773,"Thứ Ba, 20 Tháng 2, 2024 lúc 08:12"
['Em cần mua giáo trình hành vi tổ chức ạ'],[],[],722293,"Thứ Ba, 20 Tháng 2, 2024 lúc 07:20"
"['T pass gtrinh, tlieu như dưới nha']",[],[],722503,"Thứ Ba, 20 Tháng 2, 2024 lúc 06:27"
['Mn ai có sách này chưa cào mã không ạ'],[],[],723306,"Thứ Ba, 20 Tháng 2, 2024 lúc 06:27"
['Kì này (kì 2 năm 4) em đang thực tập để báo cáo tốt nghiệp nhưng vì vài lí do cá nhân nên em ko thể tiếp tục thực tập. Cho e hỏi bây giờ có thể huỷ Báo cáo tốt nghiệp không hay là sẽ bị điểm F môn này ạ?'],[],[],724221,"Thứ Ba, 20 Tháng 2, 2024 lúc 06:27"
"['cho em hỏi việc thi bằng lái xe máy của trường mình thực hiện ntn ạ,nộp hồ sơ vào ngày mấy ạ']","['Thích, 5']","['.', '.', '.', '.', 'Bạn ghé Trung tâm Hỗ trợ Sinh Viên và Quan hệ Doanh Nghiệp cuối khu C để được hướng dẫn đki nhé (nhớ mang theo 2 ảnh thẻ, 1 bản photo cccd và 450k ck nhé)', '2', 'Yoon Hằng', 'Tiên Trần']",724463,"Thứ Ba, 20 Tháng 2, 2024 lúc 06:27",8
"['Tui cần tìm slide hoặc giáo trình của quản trị học và marketing căn bản tiếng anh. Bạn nào có thì thả tim bài viết tui tự động ib nhaaaaaaaa, cảm ơn mọi người nhiềuuuuu lúm ']",[],[],725226,"Thứ Ba, 20 Tháng 2, 2024 lúc 06:26"
[],[],[],725791,"Thứ Ba, 20 Tháng 2, 2024 lúc 06:26"
[],[],[],726096,"Thứ Ba, 20 Tháng 2, 2024 lúc 06:26"
['E cần tìm tl mar cb ( cô Phú Quyến) và Kt vi mô TA ( cô Ngân Hà) ạaaaa!!!!!!'],[],[],726979,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:46"
"['Tầm lúc 5h chiều nay ngày 19/2 mình học quân sự tại trường Đại học Kinh tế Đà Nẵng DUE thì khi mình di chuyển xuống căn tin khu D để mua đồ thì làm rớt 1 chiếc bóp tiền nam màu nâu đen trong đó có chứa :\n+1 cccd:051205xxxxxx\n+1 bằng lái xe : Trần Quang Dũng\n+1 thẻ sv có mã :231121726105/49k26\nvà tiền ăn tháng này của mình, mọi người có ai nhặt được thì cho mình xin được nhận lại bằng cách liên lạc qua sdt 0896236897 hoặc tài khoản FB này và mình xin gửi 1 chút hậu tạ ạ\nMình xin cảm ơn và mong mn share giùm bài này .']","['Tất cả, 49', 'Thích, 36', 'Yêu thích, 10', 'Buồn, 2', 'Haha, 1']","['uo', 'up', 'up', 'Up', '.', '...', '....', '..', '..', '..', '..', 'Up', '..', '…', '…', '..', '.', '.', '..', '..', '..', '…', '..', '.', '.', '..', '.', '.']",727301,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:43",28
['Ac nào có những giáo trình và slide pass lại cho e vs ạ'],[],[],728658,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10"
['Cho mình hỏi mình muốn học cải thiện học phần \nVậy điều kiện là gì và cách đăng kí ra sao ạ. Em xin cảm ơn.'],[],[],729609,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10"
['Em muốn đki học thêm tiếng anh \nAc biết chỗ nào dạy ok k? Chỉ giúp e với ạ'],"['Tất cả, 4', 'Thích, 3', 'Yêu thích, 1']","['Bạn cần học giao tiếp hay ôn thi Toeic nhỉ. Mình có nhóm giao tiếp và nhóm Toeic. Bạn quan tâm ib mình nhé', 'Bạn quan tâm trung tâm Anh Ngữ Ms Hoa. Ib mình hỗ trợ nhea', 'Năng lực Tiếng anh hiện tại của mình đang ở mức nào rồi em? Mục tiêu học của mình em đặt ra là như thế nào em ha? Em ghé qua IRIS English Center - 137 Đỗ Bá, Đà Nẵng ngay sát bên trường Kinh tế chị hỗ trợ mình em nhé.', 'Em tham khảo lớp c nha Lớp Online - Offline - Cạnh ĐẠI HỌC KINH TẾ', 'C có 965/990 Toeic.', 'Sắp tới c khai giảng lớp Toeic cơ bản + luyện đề - Online qua Zoom hoặc offline - lớp offline khoảng 10 bạn Cam kết đầu ra. Lộ trình học chi tiết và tài liệu nhắn chị gửi em tham khảo nhé!', 'LỚP OFFLINE Ở ĐÀ NẴNG! ( LỚP Ở SƠN TRÀ - GẦN CẦU RỒNG)\nMình tốt nghiệp khoa Sư Phạm Tiếng Anh đại học Ngoại Ngữ Đà Nẵng. Hiện đang có gần 6 năm kinh nghiệm chuyên dạy TIẾNG ANH GIAO TIẾP- TOEIC.Mình chỉ nhận dạy nhóm nhỏ , k dạy đại trà. Bạn quan tâm thì có thể ghé tường mình để biết hơn về chất lượng giảng dạy nhé . Cảm ơn và vinh dự được đồng hành cùng bạn.\nFollow Page bên mình để cập nhật thêm nhiều về thông tin khoá học và kiến thức về Tiếng Anh nhé!\nhttps://www.facebook.com/profile.php?id=61556215542975...', 'Đi hc chỗ thầy Tiến Chung mất gốc ok á, hp rẻ nha']",729830,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10",8
['Em cần tìm 1 nam ở ghép ạ. \nPhòng đầy đủ nội thất chỉ việc xách vali vào ở thôi ạ. Ai có nhu cầu ib em ạ. \nEm cảm ơn mn nhiều ạ'],[],[],730283,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10"
['Mình cần tìm giáo trình + slide những môn dưới ạ'],[],[],730544,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10"
['E cần tìm giáo trình của những môn học này ạ '],[],[],731539,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10"
['Ac có ai pass luật doanh nghiệp 2020 k ạ'],[],[],732709,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10"
['Góc pass sách '],"['Tất cả, 3', 'Thích, 2', 'Haha, 1']","['Còn vi mô kh ạ', 'Tú Chi tớ còn 1 cuốn nè cậu', 'Đt Tuyết Nhi ib ạ', 'Còn quản trị học ko ạ', 'Kim Châu còn cậu ơi', 'Đt Tuyết Nhi tớ mua với nha', 'Kim Châu tớ còn giáo trình kỉ nguyên vs tài liệu thui còn của lê thế giới tớ pass r', 'Đt Tuyết Nhi rep tin nhắn tớ vs nha']",732919,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10",8
['Pass all đồng giá 25k ạ'],"['Thích, 1']",[],733876,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10"
['Em cần tìm giáo trình giao tiếp trong kinh doanh. Em sẽ chủ động ib ạ'],[],[],734786,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10"
"['TÌM 1 NAM Ở GHÉP GẦN ĐHKT \nPhòng studio full nội thất, rộng rãi thoáng mát\n Phòng 2tr/người/tháng chưa bao gồm điện nước\n Phòng đầy đủ tiện nghi, hiện đại, có thể vào ở ngay\n Ai có nhu cầu ib hoặc cmt ạ']",[],[],735125,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10"
['Có anh chị nào pass các giáo trình này ko ạ.\nDạ em cảm ơn.'],[],[],735408,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10"
"['mọi người ai còn giáo trình những môn này không í ạ, cứu em với']","['Thích, 1']","['..', '..', '..', '..', '..']",736380,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10",5
"['mọi người ai còn giáo trình những môn này không í ạ, cứu em với']","['Thích, 1']","['..', '//', '..', '..', '..']",737558,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:10",5
"['mọi người ai còn giáo trình những môn này không í ạ, cứu em với']","['Thích, 1']","['..', '..', '..', '..', '..', 'mình có qth với mar căn bản nhe', 'Mình có gtr giao tiếp nha', 'Băng Linh còn ko ạ', 'Mik có qth và mar nha']",738737,"Thứ Hai, 19 Tháng 2, 2024 lúc 21:09",9
['Em cần những môn này ạ\nChủ nghĩa xã hội- Nguyễn Hồng Cử\nMarketing căn bản- Phước Nguyễn\nLuật kinh doanh- Lê Hồng Phước\nQuản trị học- Nguyễn Bảo Phương\nGiao tiếp trong kinh doanh- Trần Niên Tuấn'],[],[],739944,"Thứ Hai, 19 Tháng 2, 2024 lúc 20:23"
"['Em cần tìm giáo trình, tài liệu của các thầy/cô này ạ']",[],[],740432,"Thứ Hai, 19 Tháng 2, 2024 lúc 20:00"
['e cần tìm giáo trình_tl ôn cuối kì/tl tự học của\n1.Nhập môn kinh doanh(tiếng anh)-thầy Long \n2.Triết -cô Thanh \n3.Kinh tế vi mô(tiếng anh)-cô Hà'],"['Thích, 1']","['.', '.', '.']",740804,"Thứ Hai, 19 Tháng 2, 2024 lúc 20:00",3
['Em cần tìm mua giáo trình của các thầy cô bên dưới ạ'],[],[],741395,"Thứ Hai, 19 Tháng 2, 2024 lúc 20:00"
"['Em cầm tìm mua tài liệu, giáo trình, slide, vở ghi và tài liệu ôn tập của 1 số môn sau ạ: \n - giao tiếp trong kinh doanh (Trần Niên Tuấn)\n - lsđ ( Ngô Văn Hà)\n - luật kinh doanh ( Lê Đình Quang Phúc)\n - mkt ( Đàm Nguyễn Anh Khoa)\n - quản trị học ( Nguyễn Xuân Lãn)']",[],[],741857,"Thứ Hai, 19 Tháng 2, 2024 lúc 20:00"
[],[],[],742159,"Thứ Hai, 19 Tháng 2, 2024 lúc 20:00"
['Cần tìm slide và giáo trình các môn này ạ'],[],[],742752,"Thứ Hai, 19 Tháng 2, 2024 lúc 19:10"
"['Mn ơi cho em hỏi, trước đó em có nộp pass Tiếng Anh đợt 1 rồi ý ạ mà trường vẫn chưa cắt lịch học cho em, mai em có tiết thì em vẫn phải lên lớp ạ, em khóa 49k ạ']","['Thích, 5']","['Heluuu', 'Cô trên phòng đào tạo bảo được nghỉ nếu đã nộp đầy đủ giấy tờ b ơi', 'Hạnh tớ cảm ơn nha, bởi vẫn hiện lịch nên mình hoang mang ý ạ', 'Nguyễn Thùy m hỏi chứ chi']",743361,"Thứ Hai, 19 Tháng 2, 2024 lúc 19:10",4
['Cần mua tài liệu\nLuật kinh doanh\nQuản trị học( slide tiếng anh)\nKinh tế vi mô tiếng anh\nGiao tiếp trong kinh doanh(tiếng anh)\nChủ nghĩa xã hội\nMarketing căn bản( tiếng anh)'],[],[],743816,"Thứ Hai, 19 Tháng 2, 2024 lúc 19:06"
['Cho e xin review cô Sao mai dạy giao tiếp trong kinh doanh với ạ'],[],[],744388,"Thứ Hai, 19 Tháng 2, 2024 lúc 19:01"
['Dạ anh chị cho em xin ít review về môn thống kê kinh doanh và kinh tế ạ.'],"['Thích, 1']",[],744626,"Thứ Hai, 19 Tháng 2, 2024 lúc 18:29"
['Dạ anh chị cho em xin ít review về môn thị trường và các định chế tài chính ạ'],[],[],744877,"Thứ Hai, 19 Tháng 2, 2024 lúc 18:29"
['em cần tìm tài liệu các môn này ạ'],[],[],745098,"Thứ Hai, 19 Tháng 2, 2024 lúc 18:12"
"['Mình cần tìm trọ cho 3 nữ\nGần chợ Bắc Mỹ An, gần trường kte ĐN\nKh chung chủ\nGiá từ 3tr2 trở về ạ']","['Thích, 1']",['P gác lửng 2tr 103 châu thị Vĩnh tế _0905781580'],746169,"Thứ Hai, 19 Tháng 2, 2024 lúc 18:12",1
['Có ai pass lại những môn này không ạ\n-Lịch sử Đảng csVN (gv:Từ Ánh Nguyệt)\n-Pháp luật đại cương (gv:Lê Thị Bích Thủy)\n-Thị trường và các định chế tài chính (gv:Trần Nguyễn Trâm Anh)\n-Thống kê kinh doanh và kinh tế (gv:Ngô Tân)\n-Triết học Mác-Lênin (gv:Phạm Huy Thành)'],[],[],746537,"Thứ Hai, 19 Tháng 2, 2024 lúc 17:24"
"['Mình cần tìm giáo trình, slide, bài tập của các thầy cô này ạ. \n1. Giao tiếp trong kinh doanh : Nguyễn Thị Thống Nhất \n2. Nhập môn kinh doanh : Đào Hữu Hoà \n3. Tổng quan du lịch : Đoàn Thị Hoài Thanh \n4. Triết học Mác Lênin : Lâm Bá Hoà \n5. Lịch sử Đảng : Đỗ Thị Hằng Nga']","['Thích, 1']","['Mình có full tài liệu lịch sử Đảng cô Nga hen, có lun tài liệu để học cuối kì nha', 'Hoàng Duy hi', 'Hoang Phuc wy du hia', 'Mình có gtr giao tiếp + lsd cô Nga bao A nha', 'mình có gt triết +slide']",746920,"Thứ Hai, 19 Tháng 2, 2024 lúc 16:49",5
['Em cần tìm giáo trình luật kinh doanh của cô Lê Thị Bích Thủy+ luật doanh nghiệp 2020 ạ'],[],[],747412,"Thứ Hai, 19 Tháng 2, 2024 lúc 16:49"
['Mình pass\ngiáo trình+slide+tl pldc: 15k ( tặng kèm sổ tay toán ud nếu b nào có hc môn nì)\nMn (.) mình sẽ ib ạ'],[],[],748085,"Thứ Hai, 19 Tháng 2, 2024 lúc 14:54"
['Em cần tìm giáo trình + slide + tài liệu ôn tập các môn này ạ'],[],[],749126,"Thứ Hai, 19 Tháng 2, 2024 lúc 16:06"
"['E cần tìm bài tập kinh tế vi mô, có a/c nào có ko a']",[],[],749625,"Thứ Hai, 19 Tháng 2, 2024 lúc 16:06"
['A/c nào có slide cnxh của thầy Cử ko ạ'],[],[],750145,"Thứ Hai, 19 Tháng 2, 2024 lúc 16:06"
['Em cần slide và giáo trình của các thầy cô dưới đây ạ'],[],[],750779,"Thứ Hai, 19 Tháng 2, 2024 lúc 16:06"
"['E cần tìm giáo trình, slide, bài tập của các thầy cô này ạ.']",[],[],751355,"Thứ Hai, 19 Tháng 2, 2024 lúc 14:59"
['Mình tìm tl kinh tế vi mô bằng tiếng anh(cô Ngân Hà) ạ!!!'],[],[],752052,"Thứ Hai, 19 Tháng 2, 2024 lúc 14:54"
['Cần tìm tài liệu ôn mar (tiếng việt) và vi mô (tiếng anh) ạ'],[],[],752572,"Thứ Hai, 19 Tháng 2, 2024 lúc 13:56"
"['Em cần tìm tài liệu môn MKT Căn bản dạy bằng TA của cô Phú Quyến, ac nào có pass cho e với ạ!!!!']",[],[],752944,"Thứ Hai, 19 Tháng 2, 2024 lúc 13:56"
['Mình cần tìm giáo trình vi mô ( tiếng anh ) ạ. Có slide của cô Ngân Hà thì càng tốt ạ'],[],[],753375,"Thứ Hai, 19 Tháng 2, 2024 lúc 13:25"
"['Mình cần tìm bạn nữ ở ghép ( Sinh viên )\n- gần đh kt, gần chợ, gần biển\n- có sẵn nội thất ( giường, tủ , bàn ghế, tủ lạnh) có nóng lạnh có máy giặt,có ban công. \n- Giờ giấc tự do, không chung chủ, có nhà xe an ninh, rộng rãi\n- Wifi rác vệ sinh miễn phí\n- 1tr4/ người điện 3k5 nước 50.          \n        . ib để xem phòng ạ']","['Thích, 6']","['Ib mình vs', 'Ib ạ', 'ib ạ', 'Ib ạ']",753597,"Thứ Hai, 19 Tháng 2, 2024 lúc 13:14",4
"['pass tài liệu thi A,A+']","['Thích, 1']",[],754109,"Thứ Hai, 19 Tháng 2, 2024 lúc 12:59"
['Em cần mua giáo trình nhập môn kinh doanh. Ai có cmt giúp em với ạ\n. Em cảm ơn'],[],[],755102,"Thứ Hai, 19 Tháng 2, 2024 lúc 12:56"
['dạa mọi người có ai pass tài liệu mấy môn này không ạ'],[],[],755622,"Thứ Hai, 19 Tháng 2, 2024 lúc 12:56"
['Mình cần tìm giáo trình + slide và tài liệu ôn những môn này ạ'],"['Thích, 1']","['Mình có giáo trình giao tiếp', 'Thu Hà bn ạ']",756540,"Thứ Hai, 19 Tháng 2, 2024 lúc 12:51",2
['TÌM CHÌA KHOÁ XE\nSáng T2 ngày 19/2 lúc 9h30 đến 11h mình có làm rơi chìa khoá xe ( có cái bọc da ) đoạn từ thư viện đến khu A. Ai nhặt được thì cho mình liên hệ để xin lại với. Mình cảm ơn'],[],[],757574,"Thứ Hai, 19 Tháng 2, 2024 lúc 12:49"
